NID,ID,PROYECTO,SONDAJE,ESTE,SUR,HUSO,ZONA,TIPO,ZI,ZF,N1,N2,N3,NR,TIPO DE SUELO,DUREZA ESTIMADA,N FREATICO,DESCRIPCION,,,,
,,Normalización Hospital de Rengo,S-4,330774.00,6191328.00,19,H,ROT,28.00,29,,,,,,,,"Grava    arenosa    de    color    pardo-café.    Gravas subredondeadas   de   diámetro   (0,5-   6   cm   de diámetro), con presencia de bolones ocasionales (8-10 cm). La matriz es arenosa de grano medio- grueso    bien    graduada.    Material    compacto.
Humedad alta.",,,,
,,Normalización Hospital de Rengo,S-4,330774.00,6191328.00,19,H,ROT,29.00,30,,,,,,,,"Grava    arenosa    de    color    pardo-café.    Gravas subredondeadas   de   diámetro   (0,5-   6   cm   de diámetro), con presencia de bolones ocasionales (8-10 cm). La matriz es arenosa de grano medio- grueso    bien    graduada.    Material    compacto.
Humedad alta.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-1,743538.82,5821623.80,18,H,ROT,0.00,1,,,,,,,,"Arcilla de  color café, de  consistencia rígida dura, plasticidad alta. Humedad baja.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-1,743538.82,5821623.80,18,H,SPT,1.00,1.45,17,20,19,39,,,,"Arcilla de  color café, de  consistencia rígida dura, plasticidad alta. Humedad baja.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-1,743538.82,5821623.80,18,H,ROT,1.45,2,,,,,,,,"Arcilla de  color café, de  consistencia rígida dura, plasticidad alta. Humedad baja.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-1,743538.82,5821623.80,18,H,SPT,2.00,2.29,27,R,-,100,,,,"Arcilla gravosa de color café, de consistencia dura,   plasticidad   media   alta.   Las   gravas presentes               son               subangulares- subredondeadas   de   diámetro   0.5-6   cm.
Humedad media",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-1,743538.82,5821623.80,18,H,ROT,2.29,3,,,,,,,,"Grava  de  diámetro  0.5-6  cm  de  diámetro, subangular-subredondeada.           Presencia menor de bolones de 8-10 cm de diámetro. Matriz arenosa de grano medio, color pardo.
Material compacto. Humedad media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-1,743538.82,5821623.80,18,H,ROT,3.00,4,,,,,,,,"Grava  de  diámetro  0.5-6  cm  de  diámetro, subangular-subredondeada.           Presencia menor de bolones de 8-10 cm de diámetro. Matriz arenosa de grano medio, color pardo.
Material compacto. Humedad media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-1,743538.82,5821623.80,18,H,ROT,4.00,5,,,,,,,,"Grava  de  diámetro  0.5-6  cm  de  diámetro, subangular-subredondeada.           Presencia menor de bolones de 8-10 cm de diámetro. Matriz arenosa de grano medio, color pardo.
Material compacto. Humedad media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-1,743538.82,5821623.80,18,H,ROT,5.00,6,,,,,,,,"Grava  de  diámetro  0.5-6  cm  de  diámetro, subangular-subredondeada.           Presencia menor de bolones de 8-10 cm de diámetro. Matriz arenosa de grano medio, color pardo.
Material compacto. Humedad media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-1,743546.02,5821647.6,18,H,ROT,0.00,1,,,,,,,,"Arcilla arenosa de color café, de consistencia medianamente  blanda,  plasticidad  media- baja. Humedad baja. Presencia no menor de gravas  de  0.5-6  cm  de  diámetro,  de  forma
subredondeadas.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-2,743546.02,5821647.6,18,H,ROT,1.00,2,,,,,,,,"Grava  de  diámetro  0.5-6  cm  de  diámetro, subangular-subredondeada.           Presencia menor de bolones de 8-10 cm de diámetro. Matriz arenosa de grano medio, color pardo. Material compacto. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-2,743546.02,5821647.6,18,H,ROT,2.00,3,,,,,,,,"Grava  de  diámetro  0.5-6  cm  de  diámetro, subangular-subredondeada.           Presencia menor de bolones de 8-10 cm de diámetro. Matriz arenosa de grano medio, color pardo. Material compacto. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-2,743546.02,5821647.6,18,H,ROT,3.00,4,,,,,,,,"Grava  de  diámetro  0.5-6  cm  de  diámetro, subangular-subredondeada.           Presencia menor de bolones de 8-10 cm de diámetro. Matriz arenosa de grano medio, color pardo. Material compacto. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-2,743546.02,5821647.6,18,H,ROT,4.00,5,,,,,,,,"Grava  de  diámetro  0.5-6  cm  de  diámetro, subangular-subredondeada.           Presencia menor de bolones de 8-10 cm de diámetro. Matriz arenosa de grano medio, color pardo. Material compacto. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-2,743546.02,5821647.6,18,H,ROT,5.00,6,,,,,,,,"Grava  de  diámetro  0.5-6  cm  de  diámetro, subangular-subredondeada.           Presencia menor de bolones de 8-10 cm de diámetro. Matriz arenosa de grano medio, color pardo. Material compacto. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-3,743574.99,5821618.11,18,H,ROT,0.00,1,,,,,,,,"Arcilla gravosa de color café, de consistencia rígida  a  media,  plasticidad  media  alta.  Las gravas      presentes      son      subangulares- subredondeadas   de   diámetro   0.5-6   cm.
Humedad baja.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-3,743574.99,5821618.11,18,H,SPT,1.00,1.45,4,10,10,20,,,,"Arcilla gravosa de color café, de consistencia rígida  a  media,  plasticidad  media  alta.  Las gravas      presentes      son      subangulares- subredondeadas   de   diámetro   0.5-6   cm.
Humedad baja.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-3,743574.99,5821618.11,18,H,ROT,1.45,2,,,,,,,,"Arcilla gravosa de color café, de consistencia rígida  a  media,  plasticidad  media  alta.  Las gravas      presentes      son      subangulares- subredondeadas   de   diámetro   0.5-6   cm.
Humedad baja.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-3,743574.99,5821618.11,18,H,SPT,2.00,2.45,2,3,4,7,,,,"Arcilla de color café, de consistencia a media a rígida, plasticidad alta. Humedad baja.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-3,743574.99,5821618.11,18,H,ROT,2.45,3,,,,,,,,"Arcilla de color café, de consistencia a media a rígida, plasticidad alta. Humedad baja.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-3,743574.99,5821618.11,18,H,SPT,3.00,3.45,8,11,7,18,,,,"Arcilla de color café, de consistencia a media a rígida, plasticidad alta. Humedad baja.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-3,743574.99,5821618.11,18,H,ROT,3.45,4,,,,,,,,"Arcilla gravosa de color café, de consistencia media-dura,   plasticidad   media   alta.   Las gravas      presentes      son      subangulares- subredondeadas   de   diámetro   0.5-6   cm.
Humedad media",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-3,743574.99,5821618.11,18,H,SPT,4.00,4.45,3,4,14,18,,,,"Arcilla gravosa de color café, de consistencia media-dura,   plasticidad   media   alta.   Las gravas      presentes      son      subangulares- subredondeadas   de   diámetro   0.5-6   cm.
Humedad media",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-3,743574.99,5821618.11,18,H,ROT,4.45,5,,,,,,,,"Limo de color café claro de consistencia dura (levemente cementado), de plasticidad baja. Humedad media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-3,743574.99,5821618.11,18,H,SPT,5.00,5.27,27,R,-,100,,,,"Limo de color café claro de consistencia dura (levemente cementado), de plasticidad baja. Humedad media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-3,743574.99,5821618.11,18,H,ROT,5.27,6,,,,,,,,"Limo de color café claro de consistencia dura (levemente cementado), de plasticidad baja. Humedad media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-3,743574.99,5821618.11,18,H,SPT,6.00,6.29,22,R,-,100,,,,"Limo de color café claro de consistencia dura (levemente cementado), de plasticidad baja. Presencia menor de gravas subredondeadas
de diámetro 0.5-6 cm. Humedad media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-3,743574.99,5821618.11,18,H,ROT,6.29,7,,,,,,,,"Limo de color café claro de consistencia dura (levemente cementado), de plasticidad baja. Humedad media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-3,743574.99,5821618.11,18,H,SPT,7.00,7.44,10,21,R,100,,,,"Limo de color café claro de consistencia dura (levemente cementado), de plasticidad baja. Humedad media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-4,743594.1,5821649.31,18,H,ROT,0.00,1,,,,,,,,"Arcilla de color café, de plasticidad alta, de consistencia rígida. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-4,743594.10,5821649.31,18,H,SPT,1.00,1.45,3,4,4,8,,,,"Arcilla de color café, de plasticidad alta, de consistencia rígida. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-4,743594.10,5821649.31,18,H,ROT,1.45,2,,,,,,,,"Arcilla de color café, de plasticidad alta, de consistencia rígida. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-4,743594.10,5821649.31,18,H,ROT,2.00,2.3,15,R,-,100,,,,"Arcilla de color café, de plasticidad alta, de consistencia  rígida.  Humedad  baja-media. (2,00 hasta 2,20 m). Grava arenosa de color parda.   Grava   de   diámetro   0,5-4   cm   de
diámetro, subangular-subredondeada.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-4,743594.10,5821649.31,18,H,ROT,2.30,3,,,,,,,,"Grava  de  diámetro  0.5-6  cm  de  diámetro, subangular-subredondeada.           Presencia menor de bolones de 8-10 cm de diámetro. Matriz arenosa de grano medio, color pardo.
Material compacto. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-4,743594.10,5821649.31,18,H,ROT,3.00,4,,,,,,,,"Grava  de  diámetro  0.5-6  cm  de  diámetro, subangular-subredondeada.           Presencia menor de bolones de 8-10 cm de diámetro. Matriz arenosa de grano medio, color pardo.
Material compacto. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-4,743594.10,5821649.31,18,H,ROT,4.00,5,,,,,,,,"Grava  de  diámetro  0.5-6  cm  de  diámetro, subangular-subredondeada.           Presencia menor de bolones de 8-10 cm de diámetro. Matriz arenosa de grano medio, color pardo.
Material compacto. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-4,743594.10,5821649.31,18,H,ROT,5.00,6,,,,,,,,"Grava  de  diámetro  0.5-6  cm  de  diámetro, subangular-subredondeada.           Presencia menor de bolones de 8-10 cm de diámetro. Matriz arenosa de grano medio, color pardo.
Material compacto. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-5,743594.5,5821686.9,18,H,ROT,0.00,1,,,,,,,,"Limo arenoso de color café de consistencia medianamente blanda y plasticidad media. Humedad baja (0,00 hasta 0,70 m). Grava de diámetro    de    0.5-6    cm    de    diámetro, subredondeada,   con   matriz   arenosa   de
grano medio. Material compacto.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-5,743594.50,5821686.90,18,H,SPT,1.00,1,r,-,-,100,,,,"Grava  de  diámetro  0.5-6  cm  de  diámetro, subangular-subredondeada.           Presencia menor de bolones de 8-10 cm de diámetro. Matriz arenosa de grano medio, color pardo. Material compacto. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-5,743594.50,5821686.90,18,H,ROT,1.00,2,,,,,,,,"Grava  de  diámetro  0.5-6  cm  de  diámetro, subangular-subredondeada.           Presencia menor de bolones de 8-10 cm de diámetro. Matriz arenosa de grano medio, color pardo. Material compacto. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-5,743594.50,5821686.90,18,H,ROT,2.00,3,,,,,,,,"Grava  de  diámetro  0.5-6  cm  de  diámetro, subangular-subredondeada.           Presencia menor de bolones de 8-10 cm de diámetro. Matriz arenosa de grano medio, color pardo. Material compacto. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-5,743594.50,5821686.90,18,H,ROT,3.00,4,,,,,,,,"Grava  de  diámetro  0.5-6  cm  de  diámetro, subangular-subredondeada.           Presencia menor de bolones de 8-10 cm de diámetro. Matriz arenosa de grano medio, color pardo. Material compacto. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-5,743594.50,5821686.90,18,H,ROT,4.00,5,,,,,,,,"Grava  de  diámetro  0.5-6  cm  de  diámetro, subangular-subredondeada.           Presencia menor de bolones de 8-10 cm de diámetro. Matriz arenosa de grano medio, color pardo. Material compacto. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-5,743594.50,5821686.90,18,H,ROT,5.00,6,,,,,,,,"Grava  de  diámetro  0.5-6  cm  de  diámetro, subangular-subredondeada.           Presencia menor de bolones de 8-10 cm de diámetro. Matriz arenosa de grano medio, color pardo. Material compacto. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-6,743633.8,5821672.99,18,H,ROT,0.00,1,,,,,,,,"Arcilla de color café, de plasticidad alta, de consistencia rígida. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-6,743633.80,5821672.99,18,H,SPT,1.00,1.45,6,8,8,16,,,,"Arcilla de color café, de plasticidad alta, de consistencia rígida. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-6,743633.80,5821672.99,18,H,ROT,1.45,2,,,,,,,,"Arcilla de color café, de plasticidad alta, de consistencia rígida. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-6,743633.80,5821672.99,18,H,SPT,2.00,2.45,3,5,5,10,,,,"Arcilla de color café, de plasticidad alta, de consistencia rígida. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-6,743633.80,5821672.99,18,H,ROT,2.45,3,,,,,,,,"Arcilla de color café, de plasticidad alta, de consistencia rígida. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-6,743633.80,5821672.99,18,H,SPT,3.00,3.45,2,6,11,17,,,,"Arcilla de color café, de plasticidad alta, de consistencia rígida. Humedad baja-media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-6,743633.80,5821672.99,18,H,ROT,3.45,4,,,,,,,,"Arcilla de color café, de plasticidad alta, de consistencia  rígida.  Humedad  baja-media. (hasta  la  cota  de  los  3,70  m).  Grava  de diámetro 0.5-6 cm de diámetro, subangular- subredondeada.        Material        compacto.
Humedad media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-6,743633.80,5821672.99,18,H,SPT,4.00,4,R,-,-,100,,,,"Grava  de  diámetro  0.5-6  cm  de  diámetro, subangular-subredondeada.           Presencia
menor de bolones de 8-10 cm de diámetro. Material compacto. Humedad media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-6,743633.80,5821672.99,18,H,ROT,4.00,5,,,,,,,,"Grava  de  diámetro  0.5-6  cm  de  diámetro, subangular-subredondeada.           Presencia
menor de bolones de 8-10 cm de diámetro. Material compacto. Humedad media.",,,,
,,"Actualización E.M.S. Proyecto de edificación y pavimentación, Terreno Municipal Villalon, Mulchén",S-6,743633.80,5821672.99,18,H,ROT,5.00,6,,,,,,,,"Grava    arenosa    de    color    pardo-café.    Gravas subangulares de diámetro (1/4"" a 3”, La matriz es arenosa   de   grano   medio.   Material   compacto. Humedad baja.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670,6276910,19,H,ROT,"0,00",1,,,,,,,,"Grava    arenosa    de    color    pardo-café.    Gravas subangulares de diámetro (1/4"" a 3”, La matriz es arenosa   de   grano   medio.   Material   compacto. Humedad baja.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"1,00",2,,,,,,,,"Gravas subredondeadas de diámetro 1/4"" a 3 "", con presencia de bolones ocasionales de diámetro de 4"" a 5"". Material compacto. Humedad media.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"2,00",3,,,,,,,,"Gravas subredondeadas de diámetro 1/4"" a 3 "", con presencia de bolones ocasionales de diámetro de 4"" a 5"". Material compacto. Humedad media.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"3,00",4,,,,,,,,"Gravas subredondeadas de diámetro 1/4"" a 3 "", con presencia de bolones ocasionales de diámetro de 4"" a 5"". Material compacto. Humedad media.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"4,00",4.8,,,,,,,,"Gravas subredondeadas de diámetro 1/4"" a 3 "", con presencia de bolones ocasionales de diámetro de 4"" a 5"". Material compacto. Humedad media.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"4,80",6.2,,,,,,,,"Grava    arcillosa    arenosa    color    café.    Gravas subangulares  de diámetro 1/4""  a 3”,  La matriz  es arcillosa de color café, con leve cantidad de arena. Material de plasticidad media. Material compacto.
Humedad baja.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"6,20",7.1,,,,,,,,"Grava    arcillosa    arenosa    color    café.    Gravas subangulares  de diámetro 1/4""  a 3”,  La matriz  es arcillosa de color café, con leve cantidad de arena. Material de plasticidad media. Material compacto.
Humedad baja.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"7,10",8,,,,,,,,"Gravas subredondeadas de diámetro 1/4"" a 3 "", con presencia de bolones ocasionales de diámetro de 4""
a 5"". Material compacto. Humedad media.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"8,00",8.6,,,,,,,,"Grava    arcillosa    arenosa    color    café.    Gravas subangulares  de diámetro 1/4""  a 3”,  La matriz  es arcillosa de color café, con leve cantidad de arena. Material de plasticidad media. Material compacto.
Humedad baja.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"8,60",9.2,,,,,,,,"Grava    arenosa    de    color    pardo-café.    Gravas subangulares de diámetro (1/4"" a 3”, La matriz es arenosa   de   grano   medio.   Material   compacto.
Humedad baja.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"9,20",10.3,,,,,,,,"Grava    arenosa    de    color    pardo-café.    Gravas subangulares de diámetro (1/4"" a 3”, La matriz es arenosa   de   grano   medio.   Material   compacto.
Humedad baja.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"10,30",10.9,,,,,,,,"Grava    arenosa    de    color    pardo-café.    Gravas subangulares de diámetro (1/4"" a 3”, La matriz es arenosa   de   grano   medio.   Material   compacto.
Humedad baja.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"10,90",11.6,,,,,,,,"Grava    arenosa    de    color    pardo-café.    Gravas subangulares de diámetro 1/4"" a 3”, con bolones de diámetro de 4"" a 5"".  La matriz es arenosa de grano medio. Material compacto. Humedad baja.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"11,60",12.3,,,,,,,,"Grava    arenosa    de    color    pardo-café.    Gravas subangulares de diámetro 1/4"" a 3”, con bolones de diámetro de 4"" a 5"".  La matriz es arenosa de grano medio. Material compacto. Humedad baja.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"12,30",13,,,,,,,,"Grava    arenosa    de    color    pardo-café.    Gravas subangulares de diámetro 1/4"" a 3”, con bolones de diámetro de 4"" a 5"".  La matriz es arenosa de grano medio. Material compacto. Humedad baja.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"13,00",13.8,,,,,,,,"Grava    arenosa    de    color    pardo-café.    Gravas subangulares de diámetro 1/4"" a 3”, con bolones de diámetro de 4"" a 5"".  La matriz es arenosa de grano medio. Material compacto. Humedad baja.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"13,80",14.6,,,,,,,,"Grava    arenosa    de    color    pardo-café.    Gravas subredondeadas   de   diámetro   1/4""   a   3"",   con presencia de bolones ocasionales 4"" a 6"". La matriz es arenosa de grano gruesa bien graduada. Material compacto. Humedad media.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"14,60",15.4,,,,,,,,"Grava    arenosa    de    color    pardo-café.    Gravas subredondeadas   de   diámetro   1/4""   a   3"",   con presencia de bolones ocasionales 4"" a 6"". La matriz es arenosa de grano gruesa bien graduada. Material compacto. Humedad media.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"15,40",16.2,,,,,,,,"Grava    arenosa    de    color    pardo-café.    Gravas subredondeadas   de   diámetro   1/4""   a   3"",   con presencia de bolones ocasionales 4"" a 6"". La matriz es arenosa de grano gruesa bien graduada. Material compacto. Humedad media.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"16,20",17,,,,,,,,"Grava    arenosa    de    color    pardo-café.    Gravas subredondeadas   de   diámetro   1/4""   a   3"",   con presencia de bolones ocasionales 4"" a 6"". La matriz es arenosa de grano gruesa bien graduada. Material compacto. Humedad media.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"17,00",18,,,,,,,,"Gravas subredondeadas de diámetro 1/4"" a 3"", con presencia de bolones ocasionales 4"" a 6"". Material compacto. Humedad media.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"18,00",19,,,,,,,,"Gravas subredondeadas de diámetro 1/4"" a 3"", con presencia de bolones ocasionales 4"" a 6"". Material compacto. Humedad media.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"19,00",19.5,,,,,,,,"Gravas subredondeadas de diámetro 1/4"" a 3"", con presencia de bolones ocasionales 4"" a 6"". Material compacto. Humedad media.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"19,50",20,,,,,,,,"Gravas subredondeadas de diámetro 1/4"" a 3"", con presencia de bolones ocasionales 4"" a 6"". Material compacto. Humedad media.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"20,00",20.6,,,,,,,,"Gravas subredondeadas de diámetro 1/4"" a 3"", con presencia de bolones ocasionales 4"" a 6"". Material compacto. Humedad media.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"20,60",21.2,,,,,,,,"Gravas subredondeadas de diámetro 1/4"" a 3"", con presencia de bolones ocasionales 4"" a 6"". Material compacto. Humedad media.",,,,
,,"ESTUDIO DE PREINVERSIÓN: Mejoramiento conectividad 2, acceso Pirque, Región Metropolitana",S-1,352670.00,6276910.00,19,H,ROT,"21,20",21.9,,,,,,,,"Gravas subredondeadas de diámetro 1/4"" a 3"", con presencia de bolones ocasionales 4"" a 6"". Material compacto. Humedad media.",,,,
